Topik_ID,Nama_Topik,Rank,Kata,Skor_cTFIDF
383,383_pernyataan lengkap_pemerintah s,6,pernyataan,0.102458
383,383_pernyataan lengkap_pemerintah s,7,positif corona,0.102028
383,383_pernyataan lengkap_pemerintah s,8,corona tembus,0.096957
383,383_pernyataan lengkap_pemerintah s,9,positif,0.089681
383,383_pernyataan lengkap_pemerintah s,10,kasus corona,0.077334
384,384_tpks_seksual_ruu tpks_kekerasan,1,tpks,0.03652
384,384_tpks_seksual_ruu tpks_kekerasan,2,seksual,0.036065
384,384_tpks_seksual_ruu tpks_kekerasan,3,ruu tpks,0.034982
384,384_tpks_seksual_ruu tpks_kekerasan,4,kekerasan seksual,0.032678
384,384_tpks_seksual_ruu tpks_kekerasan,5,kekerasan,0.02785
384,384_tpks_seksual_ruu tpks_kekerasan,6,ruu,0.020986
384,384_tpks_seksual_ruu tpks_kekerasan,7,fadli,0.016891
384,384_tpks_seksual_ruu tpks_kekerasan,8,pemerkosaan,0.015262
384,384_tpks_seksual_ruu tpks_kekerasan,9,fadli zon,0.014089
384,384_tpks_seksual_ruu tpks_kekerasan,10,zon,0.014071
385,385_jenazah_pdp corona_jenazah pasi,1,jenazah,0.169053
385,385_jenazah_pdp corona_jenazah pasi,2,pdp corona,0.168412
385,385_jenazah_pdp corona_jenazah pasi,3,jenazah pasien,0.139371
385,385_jenazah_pdp corona_jenazah pasi,4,pdp,0.139114
385,385_jenazah_pdp corona_jenazah pasi,5,rs makassar,0.099713
385,385_jenazah_pdp corona_jenazah pasi,6,pasien corona,0.097428
385,385_jenazah_pdp corona_jenazah pasi,7,dibawa kabur,0.096132
385,385_jenazah_pdp corona_jenazah pasi,8,makassar,0.095131
385,385_jenazah_pdp corona_jenazah pasi,9,corona,0.088186
385,385_jenazah_pdp corona_jenazah pasi,10,kabur,0.081219
386,386_meninggal_duka_abdul ghani_ghan,1,meninggal,0.013582
386,386_meninggal_duka_abdul ghani_ghan,2,duka,0.013192
386,386_meninggal_duka_abdul ghani_ghan,3,abdul ghani,0.012297
386,386_meninggal_duka_abdul ghani_ghan,4,ghani,0.011776
386,386_meninggal_duka_abdul ghani_ghan,5,rumah duka,0.011371
386,386_meninggal_duka_abdul ghani_ghan,6,meninggal dunia,0.009288
386,386_meninggal_duka_abdul ghani_ghan,7,batam,0.009157
386,386_meninggal_duka_abdul ghani_ghan,8,liam,0.008713
386,386_meninggal_duka_abdul ghani_ghan,9,almarhum,0.008301
386,386_meninggal_duka_abdul ghani_ghan,10,titiek,0.008253
387,387_sumpah pemuda_sumpah_pemuda_har,1,sumpah pemuda,0.105087
387,387_sumpah pemuda_sumpah_pemuda_har,2,sumpah,0.079332
387,387_sumpah pemuda_sumpah_pemuda_har,3,pemuda,0.078668
387,387_sumpah pemuda_sumpah_pemuda_har,4,hari sumpah,0.062575
387,387_sumpah pemuda_sumpah_pemuda_har,5,hari santri,0.024066
387,387_sumpah pemuda_sumpah_pemuda_har,6,upacara,0.020497
387,387_sumpah pemuda_sumpah_pemuda_har,7,santri,0.020234
387,387_sumpah pemuda_sumpah_pemuda_har,8,upacara hari,0.020154
387,387_sumpah pemuda_sumpah_pemuda_har,9,nyepi,0.018252
387,387_sumpah pemuda_sumpah_pemuda_har,10,oktober,0.018192
388,388_cinta_kisah cinta_love_akhir ki,1,cinta,0.1654
388,388_cinta_kisah cinta_love_akhir ki,2,kisah cinta,0.066872
388,388_cinta_kisah cinta_love_akhir ki,3,love,0.062666
388,388_cinta_kisah cinta_love_akhir ki,4,akhir kisah,0.047846
388,388_cinta_kisah cinta_love_akhir ki,5,si doel,0.036301
388,388_cinta_kisah cinta_love_akhir ki,6,kasih sayang,0.036172
388,388_cinta_kisah cinta_love_akhir ki,7,kisah,0.035394
388,388_cinta_kisah cinta_love_akhir ki,8,kata kata,0.034325
388,388_cinta_kisah cinta_love_akhir ki,9,sayang,0.033605
388,388_cinta_kisah cinta_love_akhir ki,10,you,0.033147
389,389_taman_langsat_24 jam_taman lang,1,taman,0.114815
389,389_taman_langsat_24 jam_taman lang,2,langsat,0.031133
389,389_taman_langsat_24 jam_taman lang,3,24 jam,0.028537
389,389_taman_langsat_24 jam_taman lang,4,taman langsat,0.026839
389,389_taman_langsat_24 jam_taman lang,5,pramono,0.026153
389,389_taman_langsat_24 jam_taman lang,6,taman tersebut,0.024308
389,389_taman_langsat_24 jam_taman lang,7,jam,0.023058
389,389_taman_langsat_24 jam_taman lang,8,taman taman,0.020687
389,389_taman_langsat_24 jam_taman lang,9,24,0.017468
389,389_taman_langsat_24 jam_taman lang,10,leuser,0.016396
390,390_terkaya_orang terkaya_terkaya d,1,terkaya,0.272565
390,390_terkaya_orang terkaya_terkaya d,2,orang terkaya,0.253764
390,390_terkaya_orang terkaya_terkaya d,3,terkaya dunia,0.251825
390,390_terkaya_orang terkaya_terkaya d,4,dunia,0.071557
390,390_terkaya_orang terkaya_terkaya d,5,daftar orang,0.066582
390,390_terkaya_orang terkaya_terkaya d,6,masuk daftar,0.062971
390,390_terkaya_orang terkaya_terkaya d,7,dunia orang,0.059537
390,390_terkaya_orang terkaya_terkaya d,8,kaya,0.056077
390,390_terkaya_orang terkaya_terkaya d,9,miliarder,0.054994
390,390_terkaya_orang terkaya_terkaya d,10,harta,0.05239
391,391_minum_minum air_dehidrasi_air,1,minum,0.078438
391,391_minum_minum air_dehidrasi_air,2,minum air,0.068059
391,391_minum_minum air_dehidrasi_air,3,dehidrasi,0.066842
391,391_minum_minum air_dehidrasi_air,4,air,0.055526
391,391_minum_minum air_dehidrasi_air,5,air putih,0.053582
391,391_minum_minum air_dehidrasi_air,6,sambil berdiri,0.043851
391,391_minum_minum air_dehidrasi_air,7,batu ginjal,0.043066
391,391_minum_minum air_dehidrasi_air,8,ginjal,0.042871
391,391_minum_minum air_dehidrasi_air,9,meminum,0.03967
391,391_minum_minum air_dehidrasi_air,10,meminum air,0.039208
392,392_capim_dubes_fit and_pansel,1,capim,0.020151
392,392_capim_dubes_fit and_pansel,2,dubes,0.016644
392,392_capim_dubes_fit and_pansel,3,fit and,0.016047
392,392_capim_dubes_fit and_pansel,4,pansel,0.015807
392,392_capim_dubes_fit and_pansel,5,fit,0.015727
392,392_capim_dubes_fit and_pansel,6,and proper,0.015614
392,392_capim_dubes_fit and_pansel,7,kpk,0.015595
392,392_capim_dubes_fit and_pansel,8,proper,0.01527
392,392_capim_dubes_fit and_pansel,9,dewas,0.015127
392,392_capim_dubes_fit and_pansel,10,dewas kpk,0.014872
393,393_maia_estianty_maia estianty_dha,1,maia,0.50948
393,393_maia_estianty_maia estianty_dha,2,estianty,0.436119
393,393_maia_estianty_maia estianty_dha,3,maia estianty,0.436119
393,393_maia_estianty_maia estianty_dha,4,dhani,0.281751
393,393_maia_estianty_maia estianty_dha,5,ahmad dhani,0.260992
393,393_maia_estianty_maia estianty_dha,6,dul,0.12561
393,393_maia_estianty_maia estianty_dha,7,ahmad,0.098077
393,393_maia_estianty_maia estianty_dha,8,ari lasso,0.043357
393,393_maia_estianty_maia estianty_dha,9,lasso,0.043357
393,393_maia_estianty_maia estianty_dha,10,dul jaelani,0.040819
394,394_sejarah_penulisan_ulang sejarah,1,sejarah,0.065818
394,394_sejarah_penulisan_ulang sejarah,2,penulisan,0.045102
394,394_sejarah_penulisan_ulang sejarah,3,ulang sejarah,0.037055
394,394_sejarah_penulisan_ulang sejarah,4,penulisan ulang,0.03444
394,394_sejarah_penulisan_ulang sejarah,5,fadli,0.033191
394,394_sejarah_penulisan_ulang sejarah,6,sejarah indonesia,0.029126
394,394_sejarah_penulisan_ulang sejarah,7,kebudayaan,0.023178
394,394_sejarah_penulisan_ulang sejarah,8,sejarah nasional,0.02032
394,394_sejarah_penulisan_ulang sejarah,9,fadli zon,0.020184
394,394_sejarah_penulisan_ulang sejarah,10,zon,0.020157
395,395_tv_radio_televisi_streaming,1,tv,0.183372
395,395_tv_radio_televisi_streaming,2,radio,0.050892
395,395_tv_radio_televisi_streaming,3,televisi,0.040969
395,395_tv_radio_televisi_streaming,4,streaming,0.036067
395,395_tv_radio_televisi_streaming,5,las vegas,0.033293
395,395_tv_radio_televisi_streaming,6,vegas,0.033151
395,395_tv_radio_televisi_streaming,7,belajar rumah,0.029736
395,395_tv_radio_televisi_streaming,8,las,0.029528
395,395_tv_radio_televisi_streaming,9,dirumahaja,0.029528
395,395_tv_radio_televisi_streaming,10,lg,0.026937
396,396_buyback_saham_emiten_rups,1,buyback,0.127614
396,396_buyback_saham_emiten_rups,2,saham,0.094499
396,396_buyback_saham_emiten_rups,3,emiten,0.022855
396,396_buyback_saham_emiten_rups,4,rups,0.022575
396,396_buyback_saham_emiten_rups,5,pasar,0.020338
396,396_buyback_saham_emiten_rups,6,pembelian,0.017339
396,396_buyback_saham_emiten_rups,7,melakukan pembelian,0.016958
396,396_buyback_saham_emiten_rups,8,perseroan,0.015291
396,396_buyback_saham_emiten_rups,9,pasar modal,0.015212
396,396_buyback_saham_emiten_rups,10,pemegang saham,0.015069
397,397_sri mulyani_mulyani_sri_dana de,1,sri mulyani,0.202504
397,397_sri mulyani_mulyani_sri_dana de,2,mulyani,0.201712
397,397_sri mulyani_mulyani_sri_dana de,3,sri,0.172909
397,397_sri mulyani_mulyani_sri_dana de,4,dana desa,0.0641
397,397_sri mulyani_mulyani_sri_dana de,5,dana,0.056932
397,397_sri mulyani_mulyani_sri_dana de,6,pangkas,0.044442
397,397_sri mulyani_mulyani_sri_dana de,7,dana hasil,0.044267
397,397_sri mulyani_mulyani_sri_dana de,8,anggaran sri,0.042101
397,397_sri mulyani_mulyani_sri_dana de,9,dana bos,0.032462
397,397_sri mulyani_mulyani_sri_dana de,10,anggaran,0.03003
398,398_payudara_begal payudara_begal_k,1,payudara,0.515332
398,398_payudara_begal payudara_begal_k,2,begal payudara,0.323483
398,398_payudara_begal payudara_begal_k,3,begal,0.221188
398,398_payudara_begal payudara_begal_k,4,korban begal,0.137683
398,398_payudara_begal payudara_begal_k,5,larasati,0.130883
398,398_payudara_begal payudara_begal_k,6,soraya,0.12892
398,398_payudara_begal payudara_begal_k,7,jadi korban,0.095741
398,398_payudara_begal payudara_begal_k,8,pelaku begal,0.084755
398,398_payudara_begal payudara_begal_k,9,mahasiswi,0.066873
398,398_payudara_begal payudara_begal_k,10,raba,0.049601
399,399_minyak_minyak goreng_goreng_har,1,minyak,0.06732
399,399_minyak_minyak goreng_goreng_har,2,minyak goreng,0.063282
399,399_minyak_minyak goreng_goreng_har,3,goreng,0.060537
399,399_minyak_minyak goreng_goreng_har,4,harga,0.023087
399,399_minyak_minyak goreng_goreng_har,5,het,0.0182
399,399_minyak_minyak goreng_goreng_har,6,harga minyak,0.016674
399,399_minyak_minyak goreng_goreng_har,7,kelangkaan,0.01262
399,399_minyak_minyak goreng_goreng_har,8,liter,0.012384
399,399_minyak_minyak goreng_goreng_har,9,per liter,0.011497
399,399_minyak_minyak goreng_goreng_har,10,lutfi,0.011485
400,400_wisma atlet_wisma_atlet_rs daru,1,wisma atlet,0.334395
400,400_wisma atlet_wisma_atlet_rs daru,2,wisma,0.30002
400,400_wisma atlet_wisma_atlet_rs daru,3,atlet,0.282637
400,400_wisma atlet_wisma_atlet_rs daru,4,rs darurat,0.151351
400,400_wisma atlet_wisma_atlet_rs daru,5,pasien,0.13582
400,400_wisma atlet_wisma_atlet_rs daru,6,rawat pasien,0.127602
400,400_wisma atlet_wisma_atlet_rs daru,7,rawat,0.115778
400,400_wisma atlet_wisma_atlet_rs daru,8,rs,0.107823
400,400_wisma atlet_wisma_atlet_rs daru,9,rsd,0.107514
400,400_wisma atlet_wisma_atlet_rs daru,10,pasien positif,0.101107
401,401_korut_korea_korea utara_jong,1,korut,0.04524
401,401_korut_korea_korea utara_jong,2,korea,0.043911
401,401_korut_korea_korea utara_jong,3,korea utara,0.036856
401,401_korut_korea_korea utara_jong,4,jong,0.03051
401,401_korut_korea_korea utara_jong,5,kim,0.028106
401,401_korut_korea_korea utara_jong,6,kim jong,0.025641
401,401_korut_korea_korea utara_jong,7,jong un,0.025366
401,401_korut_korea_korea utara_jong,8,korea selatan,0.023319
401,401_korut_korea_korea utara_jong,9,un,0.02133
401,401_korut_korea_korea utara_jong,10,korsel,0.019086
402,402_pandemi_covid_omicron_varian,1,pandemi,0.034398
402,402_pandemi_covid_omicron_varian,2,covid,0.029355
402,402_pandemi_covid_omicron_varian,3,omicron,0.024345
402,402_pandemi_covid_omicron_varian,4,varian,0.020278
402,402_pandemi_covid_omicron_varian,5,pandemi covid,0.020242
402,402_pandemi_covid_omicron_varian,6,varian omicron,0.019462
402,402_pandemi_covid_omicron_varian,7,who,0.017789
402,402_pandemi_covid_omicron_varian,8,penyakit,0.012546
402,402_pandemi_covid_omicron_varian,9,pcr,0.012257
402,402_pandemi_covid_omicron_varian,10,tes pcr,0.011038
403,403_patroli_kamtibmas_metro_polda m,1,patroli,0.037249
403,403_patroli_kamtibmas_metro_polda m,2,kamtibmas,0.013417
403,403_patroli_kamtibmas_metro_polda m,3,metro,0.012411
403,403_patroli_kamtibmas_metro_polda m,4,polda metro,0.010899
403,403_patroli_kamtibmas_metro_polda m,5,metro jaya,0.010792
403,403_patroli_kamtibmas_metro_polda m,6,polda,0.009923
403,403_patroli_kamtibmas_metro_polda m,7,jaya,0.009675
403,403_patroli_kamtibmas_metro_polda m,8,melakukan patroli,0.0094
403,403_patroli_kamtibmas_metro_polda m,9,personel,0.009166
403,403_patroli_kamtibmas_metro_polda m,10,gangguan kamtibmas,0.008738
404,404_yoon_pemakzulan_korsel_suk,1,yoon,0.071515
404,404_yoon_pemakzulan_korsel_suk,2,pemakzulan,0.031718
404,404_yoon_pemakzulan_korsel_suk,3,korsel,0.031684
404,404_yoon_pemakzulan_korsel_suk,4,suk,0.026118
404,404_yoon_pemakzulan_korsel_suk,5,suk yeol,0.021783
404,404_yoon_pemakzulan_korsel_suk,6,yoon suk,0.021739
404,404_yoon_pemakzulan_korsel_suk,7,yeol,0.021529
404,404_yoon_pemakzulan_korsel_suk,8,darurat militer,0.020849
404,404_yoon_pemakzulan_korsel_suk,9,korea selatan,0.015823
404,404_yoon_pemakzulan_korsel_suk,10,korea,0.015742
405,405_kobe_bryant_kobe bryant_nba,1,kobe,0.633751
405,405_kobe_bryant_kobe bryant_nba,2,bryant,0.566982
405,405_kobe_bryant_kobe bryant_nba,3,kobe bryant,0.522272
405,405_kobe_bryant_kobe bryant_nba,4,nba,0.113252
405,405_kobe_bryant_kobe bryant_nba,5,lakers,0.104987
405,405_kobe_bryant_kobe bryant_nba,6,mengenang,0.079566
405,405_kobe_bryant_kobe bryant_nba,7,super bowl,0.069991
405,405_kobe_bryant_kobe bryant_nba,8,lebih hebat,0.066222
405,405_kobe_bryant_kobe bryant_nba,9,bowl,0.060959
405,405_kobe_bryant_kobe bryant_nba,10,lovato,0.038935
406,406_dinosaurus_fosil_juta tahun_spe,1,dinosaurus,0.100356
406,406_dinosaurus_fosil_juta tahun_spe,2,fosil,0.07319
406,406_dinosaurus_fosil_juta tahun_spe,3,juta tahun,0.041401
406,406_dinosaurus_fosil_juta tahun_spe,4,spesies,0.036418
406,406_dinosaurus_fosil_juta tahun_spe,5,spons,0.029601
406,406_dinosaurus_fosil_juta tahun_spe,6,rex,0.026094
406,406_dinosaurus_fosil_juta tahun_spe,7,kura,0.024262
406,406_dinosaurus_fosil_juta tahun_spe,8,hewan,0.022202
406,406_dinosaurus_fosil_juta tahun_spe,9,batuan,0.021079
406,406_dinosaurus_fosil_juta tahun_spe,10,organisme,0.018244
407,407_pizza_film parasite_voucher_par,1,pizza,0.511615
407,407_pizza_film parasite_voucher_par,2,film parasite,0.060665
407,407_pizza_film parasite_voucher_par,3,voucher,0.052677
407,407_pizza_film parasite_voucher_par,4,parasite,0.046005
407,407_pizza_film parasite_voucher_par,5,membuka tautan,0.040443
407,407_pizza_film parasite_voucher_par,6,cicip,0.038177
407,407_pizza_film parasite_voucher_par,7,topping,0.037598
407,407_pizza_film parasite_voucher_par,8,mixed,0.036604
407,407_pizza_film parasite_voucher_par,9,ngemil,0.03558
407,407_pizza_film parasite_voucher_par,10,panggang,0.030743
408,408_disabilitas_penyandang disabili,1,disabilitas,0.108246
408,408_disabilitas_penyandang disabili,2,penyandang disabilitas,0.077429
408,408_disabilitas_penyandang disabili,3,penyandang,0.075886
408,408_disabilitas_penyandang disabili,4,fajri,0.012379
408,408_disabilitas_penyandang disabili,5,knd,0.009574
408,408_disabilitas_penyandang disabili,6,saksi korban,0.009508
408,408_disabilitas_penyandang disabili,7,fatma,0.009162
408,408_disabilitas_penyandang disabili,8,kemensos,0.007957
408,408_disabilitas_penyandang disabili,9,penglihatan,0.007628
408,408_disabilitas_penyandang disabili,10,rehabilitasi sosial,0.007278
409,409_muhyiddin_mahathir_anwar_malays,1,muhyiddin,0.066566
409,409_muhyiddin_mahathir_anwar_malays,2,mahathir,0.058716
409,409_muhyiddin_mahathir_anwar_malays,3,anwar,0.057679
409,409_muhyiddin_mahathir_anwar_malays,4,malaysia,0.047825
409,409_muhyiddin_mahathir_anwar_malays,5,perdana menteri,0.039309
409,409_muhyiddin_mahathir_anwar_malays,6,perdana,0.032775
409,409_muhyiddin_mahathir_anwar_malays,7,anwar ibrahim,0.02964
409,409_muhyiddin_mahathir_anwar_malays,8,yassin,0.027514
409,409_muhyiddin_mahathir_anwar_malays,9,ibrahim,0.02475
409,409_muhyiddin_mahathir_anwar_malays,10,mohamad,0.023166
410,410_sampah_tps_dlhk_supian,1,sampah,0.072789
410,410_sampah_tps_dlhk_supian,2,tps,0.029062
410,410_sampah_tps_dlhk_supian,3,dlhk,0.018829
410,410_sampah_tps_dlhk_supian,4,supian,0.014123
410,410_sampah_tps_dlhk_supian,5,pembuangan,0.014065
410,410_sampah_tps_dlhk_supian,6,tpa,0.013868
410,410_sampah_tps_dlhk_supian,7,depok,0.013317
410,410_sampah_tps_dlhk_supian,8,tumpukan sampah,0.012836
410,410_sampah_tps_dlhk_supian,9,tumpukan,0.012387
410,410_sampah_tps_dlhk_supian,10,sampah tps,0.0118
411,411_arfan_lebam_sw_kebon jeruk,1,arfan,0.031131
411,411_arfan_lebam_sw_kebon jeruk,2,lebam,0.027071
411,411_arfan_lebam_sw_kebon jeruk,3,sw,0.026477
411,411_arfan_lebam_sw_kebon jeruk,4,kebon jeruk,0.02271
411,411_arfan_lebam_sw_kebon jeruk,5,kamar,0.022299
411,411_arfan_lebam_sw_kebon jeruk,6,kamar hotel,0.022173
411,411_arfan_lebam_sw_kebon jeruk,7,hotel,0.020832
411,411_arfan_lebam_sw_kebon jeruk,8,paru,0.020714
411,411_arfan_lebam_sw_kebon jeruk,9,jakarta barat,0.020332
411,411_arfan_lebam_sw_kebon jeruk,10,autopsi,0.019439
412,412_orator_kritik_orator aksi_dpr k,1,orator,0.142841
412,412_orator_kritik_orator aksi_dpr k,2,kritik,0.117565
412,412_orator_kritik_orator aksi_dpr k,3,orator aksi,0.090868
412,412_orator_kritik_orator aksi_dpr k,4,dpr kritik,0.090868
412,412_orator_kritik_orator aksi_dpr k,5,ahok,0.089398
412,412_orator_kritik_orator aksi_dpr k,6,tontowi,0.079614
412,412_orator_kritik_orator aksi_dpr k,7,pbsi,0.065743
412,412_orator_kritik_orator aksi_dpr k,8,luhut,0.048021
412,412_orator_kritik_orator aksi_dpr k,9,kritikan,0.043318
412,412_orator_kritik_orator aksi_dpr k,10,soal,0.041564
413,413_dana haji_haji_nganggur_dana,1,dana haji,0.268606
413,413_dana haji_haji_nganggur_dana,2,haji,0.188979
413,413_dana haji_haji_nganggur_dana,3,nganggur,0.095633
413,413_dana haji_haji_nganggur_dana,4,dana,0.088843
413,413_dana haji_haji_nganggur_dana,5,menag,0.073088
413,413_dana haji_haji_nganggur_dana,6,pembatalan,0.067778
413,413_dana haji_haji_nganggur_dana,7,cara refund,0.063178
413,413_dana haji_haji_nganggur_dana,8,tangani corona,0.060264
413,413_dana haji_haji_nganggur_dana,9,perkuat,0.059166
413,413_dana haji_haji_nganggur_dana,10,haji dipakai,0.056265
414,414_superman_film_marvel_dc,1,superman,0.214747
414,414_superman_film_marvel_dc,2,film,0.066822
414,414_superman_film_marvel_dc,3,marvel,0.061547
414,414_superman_film_marvel_dc,4,dc,0.044228
414,414_superman_film_marvel_dc,5,james,0.035562
414,414_superman_film_marvel_dc,6,studios,0.029545
414,414_superman_film_marvel_dc,7,karakter,0.026527
414,414_superman_film_marvel_dc,8,diperankan,0.026377
414,414_superman_film_marvel_dc,9,begini jadinya,0.022764
414,414_superman_film_marvel_dc,10,warner bros,0.020452
415,415_vitamin_tahan tubuh_daya tahan_,1,vitamin,0.489655
415,415_vitamin_tahan tubuh_daya tahan_,2,tahan tubuh,0.101176
415,415_vitamin_tahan tubuh_daya tahan_,3,daya tahan,0.088207
415,415_vitamin_tahan tubuh_daya tahan_,4,sea,0.087632
415,415_vitamin_tahan tubuh_daya tahan_,5,butuh,0.067355
415,415_vitamin_tahan tubuh_daya tahan_,6,tahan,0.066582
415,415_vitamin_tahan tubuh_daya tahan_,7,jaga daya,0.066381
415,415_vitamin_tahan tubuh_daya tahan_,8,konsumsi vitamin,0.066381
415,415_vitamin_tahan tubuh_daya tahan_,9,tubuh,0.064388
415,415_vitamin_tahan tubuh_daya tahan_,10,multivitamin,0.0627
416,416_mata uang_rp16_dolar_rupiah,1,mata uang,0.052927
416,416_mata uang_rp16_dolar_rupiah,2,rp16,0.047514
416,416_mata uang_rp16_dolar_rupiah,3,dolar,0.043099
416,416_mata uang_rp16_dolar_rupiah,4,rupiah,0.042249
416,416_mata uang_rp16_dolar_rupiah,5,dolar as,0.038119
416,416_mata uang_rp16_dolar_rupiah,6,persen dan,0.032343
416,416_mata uang_rp16_dolar_rupiah,7,menguat,0.031038
416,416_mata uang_rp16_dolar_rupiah,8,melemah,0.030268
416,416_mata uang_rp16_dolar_rupiah,9,mata,0.030014
416,416_mata uang_rp16_dolar_rupiah,10,minus,0.027916
417,417_lina_autopsi_sule_diautopsi,1,lina,0.392143
417,417_lina_autopsi_sule_diautopsi,2,autopsi,0.340237
417,417_lina_autopsi_sule_diautopsi,3,sule,0.212803
417,417_lina_autopsi_sule_diautopsi,4,diautopsi,0.206705
417,417_lina_autopsi_sule_diautopsi,5,lina eks,0.204342
417,417_lina_autopsi_sule_diautopsi,6,hasil autopsi,0.198398
417,417_lina_autopsi_sule_diautopsi,7,eks sule,0.159413
417,417_lina_autopsi_sule_diautopsi,8,rizky febian,0.145822
417,417_lina_autopsi_sule_diautopsi,9,febian,0.144167
417,417_lina_autopsi_sule_diautopsi,10,makam lina,0.110648
418,418_pisang_makan pisang_dempet_daun,1,pisang,0.333234
418,418_pisang_makan pisang_dempet_daun,2,makan pisang,0.059953
